Date/Open/High/Low/Close/Volume
2015-10-29/710.5/718.26/710.01/716.92/1,456,000
2015-10-30/715.73/718/710.05/710.81/1,908,800
2015-11-02/711.06/721.62/705.85/721.11/1,886,300
2015-11-03/718.86/724.65/714.72/722.16/1,565,400
2015-11-04/722/733.1/721.9/728.11/1,706,700
2015-11-05/729.47/739.48/729.47/731.25/1,861,600
2015-11-06/731.5/735.41/727.01/733.76/1,511,600
2015-11-09/730.2/734.71/719.43/724.89/2,069,800
2015-11-10/724.4/730.59/718.5/728.32/1,608,000
2015-11-11/732.46/741/730.23/735.4/1,366,400
2015-11-12/731/737.8/728.65/731.23/1,837,200
2015-11-13/729.17/731.15/716.73/717/2,075,500
2015-11-16/715.6/729.49/711.33/728.96/1,905,900
2015-11-17/729.29/731.84/723.03/725.3/1,510,900
2015-11-18/727.58/741.41/727/740/1,684,300
2015-11-19/738.74/742/737.43/738.41/1,327,100
2015-11-20/746.53/757.92/743/756.6/2,212,300
2015-11-23/757.45/762.71/751.82/755.98/1,414,500
2015-11-24/752/755.28/737.63/748.28/2,333,100
2015-11-25/748.14/752/746.06/748.15/1,122,100
2015-11-27/748.46/753.41/747.49/750.26/838,5
2015-11-30/748.81/754.93/741.27/742.6/2,097,600
2015-12-01/747.11/768.95/746.7/767.04/2,134,600
2015-12-02/768.9/775.96/758.96/762.38/2,230,400
2015-12-03/766.01/768.99/745.63/752.54/2,590,600
2015-12-04/753.1/768.49/750/766.81/2,757,300
2015-12-07/767.77/768.73/755.09/763.25/1,812,300
2015-12-08/757.89/764.8/754.2/762.37/1,829,500
2015-12-09/759.17/764.23/737/751.61/2,700,000
2015-12-10/752.85/755.85/743.83/749.46/1,984,900
2015-12-11/741.16/745.71/736.75/738.87/2,224,400
2015-12-14/741.79/748.73/724.17/747.77/2,412,500
2015-12-15/753/758.08/743.01/743.4/2,666,200
2015-12-16/750/760.59/739.43/758.09/1,993,300
2015-12-17/762.42/762.68/749/749.43/1,553,400
2015-12-18/746.51/754.13/738.15/739.31/3,148,700
2015-12-21/746.13/750/740/747.77/1,525,700
2015-12-22/751.65/754.85/745.53/750/1,365,400
2015-12-23/753.47/754.21/744/750.31/1,565,900
2015-12-24/749.55/751.35/746.62/748.4/527,2
2015-12-28/752.92/762.99/749.52/762.51/1,515,300
2015-12-29/766.69/779.98/766.43/776.6/1,765,000
2015-12-30/776.6/777.6/766.9/771/1,293,300
2015-12-31/769.5/769.5/758.34/758.88/1,489,600
2016-01-04/743/744.06/731.26/741.84/3,272,800
2016-01-05/746.45/752/738.64/742.58/1,950,700
2016-01-06/730/747.18/728.92/743.62/1,947,000
2016-01-07/730.31/738.5/719.06/726.39/2,963,700
2016-01-08/731.45/733.23/713/714.47/2,450,900
2016-01-11/716.61/718.85/703.54/716.03/2,090,600
2016-01-12/721.68/728.75/717.32/726.07/2,024,500
2016-01-13/730.85/734.74/698.61/700.56/2,501,700
2016-01-14/705.38/721.92/689.1/714.72/2,225,800
2016-01-15/692.29/706.74/685.37/694.45/3,592,400
2016-01-19/703.3/709.98/693.41/701.79/2,268,100
2016-01-20/688.61/706.85/673.26/698.45/3,445,000
2016-01-21/702.18/719.19/694.46/706.59/2,412,200
2016-01-22/723.6/728.13/720.12/725.25/2,011,800
2016-01-25/723.58/729.68/710.01/711.67/1,711,700
2016-01-26/713.85/718.28/706.48/713.04/1,331,700
2016-01-27/713.67/718.23/694.39/699.99/2,194,200
2016-01-28/722.22/733.69/712.35/730.96/2,676,400
2016-01-29/731.53/744.99/726.8/742.95/3,474,300
2016-02-01/750.46/757.86/743.27/752/5,139,200
2016-02-02/784.5/789.87/764.65/764.65/6,348,100
2016-02-03/770.22/774.5/720.5/726.95/6,171,000
2016-02-04/722.81/727/701.86/708.01/5,168,700
2016-02-05/703.87/703.99/680.15/683.57/5,105,700
2016-02-08/667.85/684.03/663.06/682.74/4,247,400
2016-02-09/672.32/699.9/668.77/678.11/3,608,900
2016-02-10/686.86/701.31/682.13/684.12/2,638,000
2016-02-11/675/689.35/668.87/683.11/3,024,000
2016-02-12/690.26/693.75/678.6/682.4/2,141,400
2016-02-16/692.98/698/685.05/691/2,520,000
2016-02-17/698.09/709.75/691.38/708.4/2,492,600
2016-02-18/710/712.35/696.03/697.35/1,883,200
2016-02-19/695.03/703.08/694.05/700.91/1,589,300
2016-02-22/707.45/713.24/702.51/706.46/1,949,800
2016-02-23/701.45/708.4/693.58/695.85/2,009,300
2016-02-24/688.92/700/680.78/699.56/1,963,600
2016-02-25/700.01/705.98/690.59/705.75/1,642,200
2016-02-26/708.58/713.43/700.86/705.07/2,243,500
2016-02-29/700.32/710.89/697.68/697.77/2,481,100
2016-03-01/703.62/718.81/699.77/718.81/2,151,400
2016-03-02/719/720/712/718.85/1,629,000
2016-03-03/718.68/719.45/706.02/712.42/1,958,000
2016-03-04/714.99/716.49/706.02/710.89/1,972,100
2016-03-07/706.9/708.09/686.9/695.16/2,985,100
2016-03-08/688.59/703.79/685.34/693.97/2,076,300
2016-03-09/698.47/705.68/694/705.24/1,421,500
2016-03-10/708.12/716.44/703.36/712.82/2,833,500
2016-03-11/720/726.92/717.13/726.82/1,970,800
2016-03-14/726.81/735.5/725.15/730.49/1,718,300
2016-03-15/726.92/732.29/724.77/728.33/1,721,000
2016-03-16/726.37/737.47/724.51/736.09/1,624,400
2016-03-17/736.45/743.07/736/737.78/1,860,800
2016-03-18/741.86/742/731.83/737.6/2,980,700
2016-03-21/736.5/742.5/733.52/742.09/1,836,500
2016-03-22/737.46/745/737.46/740.75/1,269,700
2016-03-23/742.36/745.72/736.15/738.06/1,432,100
2016-03-24/732.01/737.75/731/735.3/1,594,900
2016-03-28/736.79/738.99/732.5/733.53/1,301,300
2016-03-29/734.59/747.25/728.76/744.77/1,903,800
2016-03-30/750.1/757.88/748.74/750.53/1,782,400
2016-03-31/749.25/750.85/740.94/744.95/1,718,800
2016-04-01/738.6/750.34/737/749.91/1,576,700
2016-04-04/750.06/752.8/742.43/745.29/1,134,200
2016-04-05/738/742.8/735.37/737.8/1,132,300
2016-04-06/735.77/746.24/735.56/745.69/1,053,700
2016-04-07/745.37/747/736.28/740.28/1,453,200
2016-04-08/743.97/745.45/735.55/739.15/1,290,800
2016-04-11/743.02/745/736.05/736.1/1,220,100
2016-04-12/738/743.83/731.01/743.09/1,353,000
2016-04-13/749.16/754.38/744.26/751.72/1,707,100
2016-04-14/754.01/757.31/752.71/753.2/1,135,300
2016-04-15/753.98/761/752.69/759/1,809,300
2016-04-18/760.46/768.05/757.3/766.61/1,556,000
2016-04-19/769.51/769.9/749.33/753.93/2,030,500
2016-04-20/758/758.13/750.01/752.67/1,529,200
2016-04-21/755.38/760.45/749.55/759.14/3,060,500
2016-04-22/726.3/736.12/713.61/718.77/5,951,900
2016-04-25/716.1/723.93/715.59/723.15/1,959,200
2016-04-26/725.42/725.77/703.03/708.14/2,744,600
2016-04-27/707.29/708.98/692.36/705.84/3,098,600
2016-04-28/708.26/714.17/689.55/691.02/2,867,300
2016-04-29/690.7/697.62/689/693.01/2,487,700
2016-05-02/697.63/700.64/691/698.21/1,645,300
2016-05-03/696.87/697.84/692/692.36/1,543,800
2016-05-04/690.49/699.75/689.01/695.7/1,693,500
2016-05-05/697.7/702.32/695.72/701.43/1,683,500
2016-05-06/698.38/711.86/698.11/711.12/1,826,100
2016-05-09/712/718.71/710/712.9/1,510,300
2016-05-10/716.75/723.5/715.72/723.18/1,569,600
2016-05-11/723.41/724.48/712.8/715.29/1,692,100
2016-05-12/717.06/719.25/709/713.31/1,360,700
2016-05-13/711.93/716.66/709.26/710.83/1,314,500
2016-05-16/709.13/718.48/705.65/716.49/1,317,100
2016-05-17/715.99/721.52/704.11/706.23/2,001,200
2016-05-18/703.67/711.6/700.63/706.63/1,766,800
2016-05-19/702.36/706/696.8/700.32/1,670,200
2016-05-20/701.62/714.58/700.52/709.74/1,828,400
2016-05-23/706.53/711.48/704.18/704.24/1,330,700
2016-05-24/706.86/720.97/706.86/720.09/1,929,500
2016-05-25/720.76/727.51/719.71/725.27/1,629,200
2016-05-26/722.87/728.33/720.28/724.12/1,576,300
2016-05-27/724.01/733.94/724/732.66/1,974,000
2016-05-31/731.74/739.73/731.26/735.72/2,129,500
2016-06-01/734.53/737.21/730.66/734.15/1,253,600
2016-06-02/732.5/733.02/724.17/730.4/1,341,800
2016-06-03/729.27/729.49/720.56/722.34/1,226,300
2016-06-06/724.91/724.91/714.61/716.55/1,565,300
2016-06-07/719.84/721.98/716.55/716.65/1,336,200
2016-06-08/723.96/728.57/720.58/728.28/1,583,700
2016-06-09/722.87/729.54/722.34/728.58/988,9
2016-06-10/719.47/725.89/716.43/719.41/1,216,400
2016-06-13/716.51/725.44/716.51/718.36/1,258,900
2016-06-14/716.48/722.47/713.12/718.27/1,306,100
2016-06-15/719/722.98/717.31/718.92/1,214,500
2016-06-16/714.91/716.65/703.26/710.36/1,982,500
2016-06-17/708.65/708.82/688.45/691.72/3,402,400
2016-06-20/698.77/702.48/693.41/693.71/2,082,500
2016-06-21/698.4/702.77/692.01/695.94/1,465,600
2016-06-22/699.06/700.86/693.08/697.46/1,184,300
2016-06-23/697.45/701.95/687/701.87/2,171,400
2016-06-24/675.17/689.4/673.45/675.22/4,449,000
2016-06-27/671/672.3/663.28/668.26/2,629,000
2016-06-28/678.97/680.33/673/680.04/2,173,800
2016-06-29/683/687.43/681.41/684.11/1,932,600
2016-06-30/685.47/692.32/683.65/692.1/1,597,700
2016-07-01/692.2/700.65/692.13/699.21/1,344,700
2016-07-05/696.06/696.94/688.88/694.95/1,462,600
2016-07-06/689.98/701.68/689.09/697.77/1,411,900
2016-07-07/698.08/698.2/688.22/695.36/1,304,200
2016-07-08/699.5/705.71/696.43/705.63/1,575,200
2016-07-11/708.05/716.51/707.24/715.09/1,111,800
2016-07-12/719.12/722.94/715.91/720.64/1,336,900
2016-07-13/723.62/724/716.85/716.98/935,9
2016-07-14/721.58/722.21/718.03/720.95/950,2
2016-07-15/725.73/725.74/719.05/719.85/1,279,300
2016-07-18/722.71/736.13/721.19/733.78/1,295,500
2016-07-19/729.89/736.99/729/736.96/1,227,500
2016-07-20/737.33/742.13/737.1/741.19/1,289,700
2016-07-21/740.36/741.69/735.83/738.63/1,026,300
2016-07-22/741.86/743.24/736.56/742.74/1,259,800
2016-07-25/740.67/742.61/737.5/739.77/1,032,400
2016-07-26/739.04/741.69/734.27/738.42/1,186,700
2016-07-27/738.28/744.46/737/741.77/1,512,500
2016-07-28/747.04/748.65/739.3/745.91/3,530,200
2016-07-29/772.71/778.55/766.77/768.79/3,841,500
2016-08-01/761.09/780.43/761.09/772.88/2,700,500
2016-08-02/768.69/775.84/767.85/771.07/1,784,500
2016-08-03/767.18/773.21/766.82/773.18/1,287,400
2016-08-04/772.22/774.07/768.79/771.61/1,140,300
2016-08-05/773.78/783.04/772.34/782.22/1,801,200
2016-08-08/782/782.63/778.09/781.76/1,107,900
2016-08-09/781.1/788.94/780.57/784.26/1,318,900
2016-08-10/783.75/786.81/782.78/784.68/786,4
2016-08-11/785/789.75/782.97/784.85/975,1
2016-08-12/781.5/783.4/780.4/783.22/740,5
2016-08-15/783.75/787.49/780.11/782.44/938,2
2016-08-16/780.3/780.98/773.44/777.14/1,028,000
2016-08-17/777.32/780.81/773.53/779.91/924,2
2016-08-18/780.01/782.86/777/777.5/719,4
2016-08-19/775/777.1/773.13/775.42/861,5
2016-08-22/773.27/774.54/770.05/772.15/951,4
2016-08-23/775.48/776.44/771.78/772.08/928,2
2016-08-24/770.58/774.5/767.07/769.64/1,072,000
2016-08-25/767/771.89/763.18/769.41/926,9
2016-08-26/769/776.08/765.85/769.54/1,166,700
2016-08-29/768.74/774.99/766.61/772.15/847,6
2016-08-30/769.33/774.47/766.84/769.09/1,130,000
2016-08-31/767.01/769.09/765.38/767.05/1,248,600
2016-09-01/769.25/771.02/764.3/768.78/925,1
2016-09-02/773.01/773.92/768.41/771.46/1,072,700
2016-09-06/773.45/782/771/780.08/1,442,800
2016-09-07/780/782.73/776.2/780.35/893,7
2016-09-08/778.59/780.35/773.58/775.32/1,270,300
2016-09-09/770.1/773.24/759.66/759.66/1,885,500
2016-09-12/755.13/770.29/754/769.02/1,311,000
2016-09-13/764.48/766.22/755.8/759.69/1,395,000
2016-09-14/759.61/767.68/759.11/762.49/1,087,400
2016-09-15/762.89/773.8/759.96/771.76/1,305,100
2016-09-16/769.75/769.75/764.66/768.88/2,049,300
2016-09-19/772.42/774/764.44/765.7/1,172,800
2016-09-20/769/773.33/768.53/771.41/978,6
2016-09-21/772.66/777.16/768.3/776.22/1,167,800
2016-09-22/780/789.85/778.44/787.21/1,486,200
2016-09-23/786.59/788.93/784.15/786.9/1,411,900
2016-09-26/782.74/782.74/773.07/774.21/1,533,200
2016-09-27/775.5/785.99/774.31/783.01/1,153,200
2016-09-28/777.85/781.81/774.97/781.56/1,109,800
2016-09-29/781.44/785.8/774.23/775.01/1,314,700
2016-09-30/776.33/780.94/774.09/777.29/1,585,300
2016-10-03/774.25/776.07/769.5/772.56/1,278,800
2016-10-04/776.03/778.71/772.89/776.43/1,201,400
2016-10-05/779.31/782.07/775.65/776.47/1,461,200
2016-10-06/779/780.48/775.54/776.86/1,070,700
2016-10-07/779.66/779.66/770.75/775.08/933,2
2016-10-10/777.71/789.38/775.87/785.94/1,174,900
2016-10-11/786.66/792.28/780.58/783.07/1,372,500
2016-10-12/783.76/788.13/782.06/786.14/937,4
2016-10-13/781.22/781.22/773/778.19/1,365,300
2016-10-14/781.65/783.95/776/778.53/852,5
2016-10-17/779.8/785.85/777.5/779.96/1,093,000
2016-10-18/787.85/801.61/785.57/795.26/2,056,900
2016-10-19/798.24/804.6/798.03/801.5/1,766,800
2016-10-20/803.3/803.97/796.03/796.97/1,757,500
2016-10-21/795/799.5/794/799.37/1,266,200
2016-10-24/804.9/815.18/804.82/813.11/1,697,500
2016-10-25/816.68/816.68/805.14/807.67/1,576,400
2016-10-26/806.34/806.98/796.32/799.07/1,647,700
2016-10-27/801/803.49/791.5/795.35/2,749,200
2016-10-28/808.35/815.49/793.59/795.37/4,269,900
2016-10-31/795.47/796.86/784/784.54/2,427,300
2016-11-01/782.89/789.49/775.54/783.61/2,406,400
2016-11-02/778.2/781.65/763.45/768.7/1,872,400
2016-11-03/767.25/769.95/759.03/762.13/1,943,200
2016-11-04/750.66/770.36/750.56/762.02/2,134,800
2016-11-07/774.5/785.19/772.55/782.52/1,585,100
2016-11-08/783.4/795.63/780.19/790.51/1,366,900
2016-11-09/779.94/791.23/771.67/785.31/2,607,100
2016-11-10/791.17/791.17/752.18/762.56/4,745,200
2016-11-11/756.54/760.78/750.38/754.02/2,431,800
2016-11-14/755.6/757.85/727.54/736.08/3,654,400
2016-11-15/746.97/764.42/746.97/758.49/2,384,000
2016-11-16/755.2/766.36/750.51/764.48/1,472,600
2016-11-17/766.92/772.7/764.23/771.23/1,304,000
2016-11-18/771.37/775/760/760.54/1,547,100
2016-11-21/762.61/769.7/760.6/769.2/1,330,600
2016-11-22/772.63/776.96/767/768.27/1,593,100
2016-11-23/767.73/768.28/755.25/760.99/1,478,400
2016-11-25/764.26/765/760.52/761.68/587,4
2016-11-28/760/779.53/759.8/768.24/2,188,200
2016-11-29/771.53/778.5/768.24/770.84/1,616,600
2016-11-30/770.07/772.99/754.83/758.04/2,392,900
2016-12-01/757.44/759.85/737.03/747.92/3,017,900
2016-12-02/744.59/754/743.1/750.5/1,452,500
2016-12-05/757.71/763.9/752.9/762.52/1,394,200
2016-12-06/764.73/768.83/757.34/759.11/1,690,700
2016-12-07/761/771.36/755.8/771.19/1,761,000
2016-12-08/772.48/778.18/767.23/776.42/1,488,100
2016-12-09/780/789.43/779.02/789.29/1,821,900
2016-12-12/785.04/791.25/784.35/789.27/2,104,100
2016-12-13/793.9/804.38/793.34/796.1/2,145,200
2016-12-14/797.4/804/794.01/797.07/1,704,200
2016-12-15/797.34/803/792.92/797.85/1,626,500
2016-12-16/800.4/800.86/790.29/790.8/2,443,800
2016-12-19/790.22/797.66/786.27/794.2/1,232,100
2016-12-20/796.76/798.65/793.27/796.42/951
2016-12-21/795.84/796.68/787.1/794.56/1,211,300
2016-12-22/792.36/793.32/788.58/791.26/972,2
2016-12-23/790.9/792.74/787.28/789.91/623,4
2016-12-27/790.68/797.86/787.66/791.55/789,1
2016-12-28/793.7/794.23/783.2/785.05/1,153,800
2016-12-29/783.33/785.93/778.92/782.79/744,3
2016-12-30/782.75/782.78/770.41/771.82/1,770,000
2017-01-03/778.81/789.63/775.8/786.14/1,657,300
2017-01-04/788.36/791.34/783.16/786.9/1,073,000
2017-01-05/786.08/794.48/785.02/794.02/1,335,200
2017-01-06/795.26/807.9/792.2/806.15/1,640,200
2017-01-09/806.4/809.97/802.83/806.65/1,272,400
2017-01-10/807.86/809.13/803.51/804.79/1,176,800
2017-01-11/805/808.15/801.37/807.91/1,065,900
2017-01-12/807.14/807.39/799.17/806.36/1,353,100
2017-01-13/807.48/811.22/806.69/807.88/1,099,200
2017-01-17/807.08/807.14/800.37/804.61/1,362,100
2017-01-18/805.81/806.21/800.99/806.07/1,294,400
2017-01-19/805.12/809.48/801.8/802.17/919,3
2017-01-20/806.91/806.91/801.69/805.02/1,670,000
2017-01-23/807.25/820.87/803.74/819.31/1,963,600
2017-01-24/822.3/825.9/817.82/823.87/1,474,000
2017-01-25/829.62/835.77/825.06/835.67/1,494,500
2017-01-26/837.81/838/827.01/832.15/2,973,900
2017-01-27/834.71/841.95/820.44/823.31/2,965,800
2017-01-30/814.66/815.84/799.8/802.32/3,246,600
2017-01-31/796.86/801.25/790.52/796.79/2,160,600
